,ID,sentiment,date_time,text
9241,9241,Contented,09/11/2016 05:35:55,Election2016 and the real defeat goes to Obama who was fully invested in Hillary
9242,9242,Elated,09/11/2016 05:35:48,When you think Trump might actually win..... ElectionNight Election2016 
9243,9243,Relaxed,09/11/2016 05:35:49,Watching the election like. president trump hillary election2016 election 
9244,9244,Elated,09/11/2016 05:35:51,ELECTION2016: projects Hillary Clinton to win Nevada (Source: @CNN) Clinton
9245,9245,Elated,09/11/2016 05:35:54,If Trump wins the election
9246,9246,Stressed,09/11/2016 05:35:49,Can Hillary please just pull a Matt Stafford and turn this beast of an election around already? ?? election2016
9247,9247,Serene,09/11/2016 05:36:01,"Election2016  7:33am  ?? ??? 270 Electoral Votes NBC News: Trump - 244 Hillary - 215"""""
9248,9248,Upset,09/11/2016 05:36:02,NBC now saying one of the reasons for this surprise upset perhaps is people were not admitting their plan to vote for Trump election2016
9249,9249,Elated,09/11/2016 05:36:01,Election2016 - Dow Jones Futures has stopped trading because had dropped more than 5% because it looks like Trump will win.
9250,9250,Contented,09/11/2016 05:36:08,us niggas got a free ride her and trump finna give us a free ride back Election2016 ElectionNight TrumpPence16
9251,9251,Elated,09/11/2016 05:36:04,Clinton wins the state of Nevada  Trump - 238?? Clinton - 215?? 
9252,9252,Elated,09/11/2016 05:36:07,.Election2016 is a LITERAL nightmare come to life.??????  Trump Hillary 
9253,9253,Serene,09/11/2016 05:36:09,Trump has 2 months to figure out how to build a wall on the Mexican border AND make Mexico pay for it. This should be good Election2016
9254,9254,Happy,09/11/2016 05:36:06,Luteyns was going all gaga over Hillary and treating her as a symbol of Int'l Left.Time for them to accept the rise of Right Election2016
9255,9255,Elated,09/11/2016 05:36:18,PREDICTION: If Trump Wins Michigan and Wisconsin
9256,9256,Stressed,09/11/2016 05:36:11,Hillary will assassinate him ??? 
9257,9257,Calm,09/11/2016 05:36:11,Idk why but I can not wait to see Trump winning!  Does that make me a sadist?  ElectionNight Election2016 GoTrump
9258,9258,Happy,09/11/2016 05:36:20,The Mexicans are starting to like this idea of a wall... Election2016 trump
9259,9259,Elated,09/11/2016 05:36:23,Trump is winning! Election2016 votefortrump 
9260,9260,Contented,09/11/2016 05:36:29,Trump Tryna Take Away Porn Yall Better Start Downloading ; Saving??????   Election2016
9261,9261,Bored,09/11/2016 05:36:23,Anyone else feel like Netflix just dropped Season 5 of House of Cards? I keep waiting for Trump to break the 4th wall election2016
9262,9262,Depressed,09/11/2016 05:36:22,Looks like there's a lot of black people secretly voting for Trump ???... or they were just stupid and did not vote. ????? election2016
9263,9263,Serene,09/11/2016 05:36:23,Always wanted to know what Mad Max was like. Guess we'll get to find out now. Election2016 Trump GOP HillaryClinton
9264,9264,Elated,09/11/2016 05:36:27,Looks like TrumpPence16 is going to win. wtf AmericaIsOverParty GodSaveAmerica Clinton Trump Election2016? 
9265,9265,Upset,09/11/2016 05:36:38,ElectionNight Election2016 Trump Stock markets starting to crash.
9266,9266,Upset,09/11/2016 05:36:38,Rigged SNOBS Election2016 Iamwithher Debate StrongerTogether  Trump is going to beat Hillary like a baby seal! 
9267,9267,Elated,09/11/2016 05:36:36,Hillary Clinton wins Nevada ElectionNight Election2016 
9268,9268,Elated,09/11/2016 05:36:33,Despite advanced education and liberalism Trump is winning Election2016
9269,9269,Sad,09/11/2016 05:36:34,Who voted trump hhhhhh yall stupid 
9270,9270,Elated,09/11/2016 05:36:30,"Blacks and hispanics if Trump wins.. ElectionNight Election2016 """" @AlJazeera_World"
9271,9271,Nervous,09/11/2016 05:36:45,TRUMP CARD FOR AMERICA HOORAH  7TH INF DIV LIGHT 87-89 DITTOS KEEP UP THE FIRE HOORAH  LOCK HER UP LOCK HER UP RELE? 
9272,9272,Elated,09/11/2016 05:36:42,I need a good defend Christians in the Middle East or something America ainot for me Election2016 and not because Trump is winning I'm glad
9273,9273,Elated,09/11/2016 05:36:41,"The inability to imagine Donald Trump winning has greatly aided his ability."""" Election2016 @newshour"
9274,9274,Elated,09/11/2016 05:36:40,If Donald Trump wins Election2016
9275,9275,Upset,09/11/2016 05:36:44,This is why Hillary lost?????? ElectionNight  Election2016 
9276,9276,Serene,09/11/2016 05:36:51,C'mon just yell us Trump won so we can go to bed already! MAGA Election2016 TrumpWins
9277,9277,Elated,09/11/2016 05:36:47,If Trump wins
9278,9278,Elated,09/11/2016 05:36:55,Michigan it is up to you. Donot let Trump win! He is not the answer! FuckDonaldTrump Election2016
9279,9279,Happy,09/11/2016 05:36:52,US election: Dollar and stocks fall as Trump takes lead   electionNight Election2016
9280,9280,Serene,09/11/2016 05:36:45,Donald Trump is closer to White House as of this hour. ElectionNight 
9281,9281,Excited,09/11/2016 05:36:53,Trump win ElectionNight Election2016  New war is coming
9282,9282,Relaxed,09/11/2016 05:36:53,Want to watch ElectionNight but I'd rather watch TheWalkingDead ; prepare my self for whats to come if Trump becomes POTUS. Election2016
9283,9283,Elated,09/11/2016 05:37:02,MFW wins the Presidency. ElectionNight Election2016 trump clinton wikileaks lol furry? 
9284,9284,Serene,09/11/2016 05:37:00,Take it home Trump 
9285,9285,Elated,09/11/2016 05:36:55,Stop it America! You had your fun. ElectionNight Election2016 Trump
9286,9286,Contented,09/11/2016 05:36:57,Level of Trump love on Twitter's nuts. They know it's safe to come out of their holes now Election2016 ElectionNight Scarry HelpUs
9287,9287,Happy,09/11/2016 05:36:58,Hoping Trump blows this lead like Romo Election2016 ElectionNight
9288,9288,Elated,09/11/2016 05:37:04,it scares me Trump can win this ??what will happen after that and what can we do (as not Americans)? Election2016
9289,9289,Elated,09/11/2016 05:37:07,Whether or not Trump wins
9290,9290,Happy,09/11/2016 05:37:23,Oh what a great world we live in. The people are rising up taking their countries back. Trump  brexit  Election2016  ElectionNight
9291,9291,Stressed,09/11/2016 05:37:18,Well the world is now starting to reject the United States ! The stocks are down . So basically Trump is being America down ! Election2016
9292,9292,Contented,09/11/2016 05:37:19,Man I think trump won it Already . 
9293,9293,Contented,09/11/2016 05:37:18,I wonder if trump will give us a reality show from the WhiteHouse . Election2016
9294,9294,Elated,09/11/2016 05:37:19,.projects Hillary Clinton will win Nevada ElectionNight Election2016 
9295,9295,Lethargic,09/11/2016 05:37:19,At least the House and Senate will be at odds with Pres. Trump Election2016 USElection2016
9296,9296,Elated,09/11/2016 05:37:19,If Trump winning means Miley Cyrus leaving the country then I'm all for it. Election2016
9297,9297,Calm,09/11/2016 05:37:29,.says WAGOP was not united in support of Trump but division has faded tonight. Election2016
9298,9298,Depressed,09/11/2016 05:37:31,What the hell happened to that conspiracy to keep Trump out of the White House? Election2016
9299,9299,Elated,09/11/2016 05:37:24,Electoral Vote update:  Trump 238 Clinton 215  *270 needed to win* Election2016
9300,9300,Stressed,09/11/2016 05:37:31,I think alot of this was people were scared to say they were voting for Trump for fear of backlash. Let ballots do? 
9301,9301,Upset,09/11/2016 05:37:27,Rigged Election2016 SNOBS Debate Iamwithher DNCLeak StrongerTogether  Hillary got SCHOLONGED! 
9302,9302,Calm,09/11/2016 05:37:34,Let us show better decorum as a nation than Trump and Hilary ever did throughout this election. Stay united. Election2016
9303,9303,Contented,09/11/2016 05:37:39,This is not looking good boys. Trump might of grabbed America by the pussy. Election2016
9304,9304,Happy,09/11/2016 05:37:42,Everyone thought it was a joke when Donald Trump decided to run for US presidency. Nobody is laughing now! Election2016
9305,9305,Alert,09/11/2016 05:37:48,Election2016 - Canadian Immigration Website crashed.  Are Americans looking for an exit plan because Trump looks like he will win.
9306,9306,Elated,09/11/2016 05:37:55,Trump will win Wisconsin because he looks more like the color of cheese than Hillary. ElectionNight Election2016
9307,9307,Excited,09/11/2016 05:37:50,I have a feeling that America might be set back several decades if Trump comes to power Election2016
9308,9308,Sad,09/11/2016 05:37:54,The world is not ready for a woman president ElectionNight Election2016 Trump feeling frustrated
9309,9309,Tense,09/11/2016 05:37:53,The funniest part will be watching the Trump supporters slowly realize just who they elected...  Election2016 DonaldTrump
9310,9310,Elated,09/11/2016 05:37:51,Projected: Hillary Clinton wins swing state Nevada Election2016 ElectionNight  
9311,9311,Elated,09/11/2016 05:37:57,Seems like Trump is going to win. Americans have let down the human species. Election2016
9312,9312,Calm,09/11/2016 05:37:52,"The Trump """"surprise"""" Dow DJ markets ElectionNight Election2016  "
9313,9313,Serene,09/11/2016 05:37:57,Clinton vs Trump NBC: 215 - 244 SKY NEWS: 215 - 244 CNN: 215 - 238 ElectionDay ElectionNight Election2016
9314,9314,Happy,09/11/2016 05:38:00,That moment when Hillary is winning ElectionNight Election2016 Debatenight 
9315,9315,Elated,09/11/2016 05:37:59,Just before the results it seemed like Hillary would win. I guess it was just mainstream media voting for her ElectionNight Election2016
9316,9316,Relaxed,09/11/2016 05:37:54,I'm scared to go to sleep. I do not want to wake up in the morning and find out Trump is President. Election2016 ElectionNight ????????
9317,9317,Sad,09/11/2016 05:38:04,Election2016  Tip to Trump  Cut the Foreign Aid and put it into American Industry and  American jobs.
9318,9318,Relaxed,09/11/2016 05:38:00,Paul Ryan about to be a very important person. Does he stay ; counterbalance Trump
9319,9319,Depressed,09/11/2016 05:38:09,This is going to be unbelievably sickening to me if trump wins the Election2016 notafan americaimworriedforus
9320,9320,Elated,09/11/2016 05:38:18,90% of the USA is not going to admit they voted for Trump when he wins???Trump2016 ElectionNight Election2016 PresidentialElection Hillary
9321,9321,Elated,09/11/2016 05:38:09,American Election 2016- UPDATE *Donald trump - 254 *Hillary clinton - 209 270 to win ElectionNight Election2016
9322,9322,Relaxed,09/11/2016 05:38:15,"""""When Trump watches the live result Election2016 """" 1 in Malaysia "
9323,9323,Elated,09/11/2016 05:38:23,The pro-life issue was critical for evangelicals. Trump and Pence were unapologetic in their stand for life.? 
9324,9324,Upset,09/11/2016 05:38:23,Wondering how MWF-YALI would be like with Trump as president. I was looking forward to the experience but now I am anxious!  Election2016
9325,9325,Relaxed,09/11/2016 05:38:17,I felt a Trump victory when i heard 2 days before d election that Nigel Farage had booked his ticket 2 America on results day Election2016
9326,9326,Elated,09/11/2016 05:38:27,244 - 215 Trump Trump needs one of the four states left to win. Donald J. Trump is the 45th President Fin. electionNight election2016
9327,9327,Calm,09/11/2016 05:38:36,"Obama on Trump moving in... """"Keys are in the mailbox""""  Election2016 obama trump ImWitHer GoVote2016 wtfisgoingon"
9328,9328,Elated,09/11/2016 05:38:39,If someone had told you 15-yrs ago that Donald Trump AND the Cubs would win in 2016
9329,9329,Happy,09/11/2016 05:38:38,election2016 why america why? even Albert Wesker or Patrick Star or Beavis and Butthead would be a better president as Trump -.- dumb folk
9330,9330,Elated,09/11/2016 05:38:33,"16 Years Ago The Simpsons joked about Donald Trump becoming PRESIDENT.. Episode : """"Bart To The Future"""" ??? Election2016 ElectionNight Peep"
9331,9331,Calm,09/11/2016 05:38:49,I can not imagine how Hillary feels. 2008 was supposed to be her moment and Obama happened. 2016 was her moment and then TRUMP Election2016
9332,9332,Elated,09/11/2016 05:38:44,Trump has to win either MN or PA. Then it's game over. ElectionNight Election2016
9333,9333,Elated,09/11/2016 05:38:42,Trump may win Ohio by more than Texas.  Election2016
9334,9334,Bored,09/11/2016 05:38:44,Just waiting for Trump to make his acceptance speech and say
9335,9335,Elated,09/11/2016 05:38:45,Trump wins Georgia. ElectionNight ElectionDay Election2016
9336,9336,Serene,09/11/2016 05:38:53,Men like Trump are the reason I just had to home what would have been a 15 minute walk. Election2016
9337,9337,Happy,09/11/2016 05:38:50,Donald Trump has already built a wall... that neither human decency nor love could topple.   ElectionNight ElectionDay Election2016
9338,9338,Depressed,09/11/2016 05:39:02,It's so sad Trump is so close to becoming our president AnyOneButTrump2K16 Election2016
9339,9339,Elated,09/11/2016 05:39:02,African Americans if Trump wins the elections ElectionNight ElectionDay Election2016 
9340,9340,Calm,09/11/2016 05:38:52,Donald Trump is the next President of the United States. He'll carry Pennsylvania ; break the 270 electoral vote threshold. Election2016
9341,9341,Depressed,09/11/2016 05:39:05,TRUMP WILL BE IMPEACHED IF HE WINS because HE IS AN IDIOT.  ImpeachTrump IfTrumpWins    Election2016? 
9342,9342,Elated,09/11/2016 05:39:03,TRUMP IS GONNA WIN! ElectionNight  Election2016 
9343,9343,Elated,09/11/2016 05:39:07,Trump : 254 Clinton : 215 Required : 270 clear indications of winning of Election2016? 
9344,9344,Elated,09/11/2016 05:39:03,Trump winning would explain Nickelback. Election2016
9345,9345,Sad,09/11/2016 05:39:12,All right people i Hope this wake you Muthafucas tha FUCK UP!!!!!! in 4 years staywoke ElectionNight Election2016 Trump Clinton
9346,9346,Elated,09/11/2016 05:39:19,How Donald Trump is winning is completely beyond me Election2016
9347,9347,Elated,09/11/2016 05:39:14,26 for a Trump win 
9348,9348,Serene,09/11/2016 05:39:16,Does someone have that list of those who PROMISED to leave the USA if Trump was elected? Have a nice trip!? 
9349,9349,Elated,09/11/2016 05:39:16,If Donald Trump wins I propose a work stoppage for all the latinos. I want to see what they do without them Election2016
9350,9350,Elated,09/11/2016 05:39:23,Trump for the win! Election2016 ElectionNight 
